repo_name,repo_created_at,repo_pushed_at,has_pipeline_state,run_created_at,run_completed_at,pipeline_completed,pipeline_stages
hashmap-attention-5994-claude,2026-05-06T17:47:42Z,2026-05-06T18:44:20Z,True,2026-05-06T17:47:48.990511,2026-05-06T18:35:07.361198,True,resource_finder|experiment_runner
theory-of-simulation-ed89-claude,2026-05-06T18:34:06Z,2026-05-06T19:55:26Z,True,2026-05-06T18:34:12.257281,2026-05-06T19:46:09.221506,True,resource_finder|experiment_runner
gatekeeping-signaling-f85b-claude,2026-05-06T19:55:52Z,2026-05-06T20:43:22Z,True,2026-05-06T19:55:57.649272,2026-05-06T20:34:34.477373,True,resource_finder|experiment_runner
talkie-generalization-ff5d-codex,2026-05-10T08:40:54Z,2026-05-10T11:13:15Z,True,2026-05-10T08:40:59.486532,2026-05-10T09:33:48.498829,True,resource_finder|experiment_runner
talkie-generalization-8356-gemini,2026-05-10T19:42:19Z,2026-05-10T21:03:16Z,True,2026-05-10T19:42:33.848182,2026-05-10T21:00:56.042633,True,resource_finder|experiment_runner
llm-judgment-impact-7e69-codex,2026-05-11T04:55:22Z,2026-05-11T05:40:55Z,True,2026-05-11T04:55:28.263422,2026-05-11T05:36:58.893415,True,resource_finder|experiment_runner
align-failure-taxonomy-d26d-codex,2026-05-11T22:09:55Z,2026-05-11T22:33:51Z,True,2026-05-11T22:10:02.697342,2026-05-11T22:30:10.234854,True,resource_finder|experiment_runner
llm-judgment-effect-fa08-gemini,2026-05-12T01:46:51Z,2026-05-12T02:51:35Z,True,2026-05-12T01:46:57.707493,2026-05-12T02:49:16.867339,True,resource_finder|experiment_runner
align-failures-taxonomy-344e-gemini,2026-05-12T01:47:28Z,2026-05-12T02:13:01Z,True,2026-05-12T01:47:34.446436,2026-05-12T02:10:21.753519,True,resource_finder|experiment_runner
talkie-generalization-e993-claude,2026-05-12T01:52:13Z,2026-05-12T05:48:37Z,True,2026-05-12T01:52:19.963185,2026-05-12T04:02:36.658399,True,resource_finder|experiment_runner
llm-judgment-impact-9fb4-claude,2026-05-12T01:55:09Z,2026-05-12T03:22:34Z,True,2026-05-12T01:55:15.886005,2026-05-12T03:14:53.591108,True,resource_finder|experiment_runner
distinct-persona-ai-b685-gemini,2026-05-16T19:31:57Z,2026-05-16T20:00:42Z,True,2026-05-16T19:32:03.505061,2026-05-16T19:58:02.300111,True,resource_finder|experiment_runner
llm-loopholes-research-1dc8-gemini,2026-05-16T19:33:05Z,2026-05-16T19:51:04Z,True,2026-05-16T19:33:11.289730,2026-05-16T19:49:28.615856,True,resource_finder|experiment_runner
distinct-persona-ai-5094-codex,2026-05-17T04:13:26Z,2026-05-17T04:46:16Z,True,2026-05-17T04:13:31.892572,2026-05-17T04:42:26.521072,True,resource_finder|experiment_runner
llm-loopholes-research-9e63-codex,2026-05-17T21:19:00Z,2026-05-17T21:55:19Z,True,2026-05-17T21:19:05.649692,2026-05-17T21:51:34.920295,True,resource_finder|experiment_runner
llm-persona-dislike-e5f8-gemini,2026-05-18T00:34:09Z,2026-05-18T01:37:17Z,True,2026-05-18T00:34:14.819444,2026-05-18T01:33:43.588216,True,resource_finder|experiment_runner
llm-loopholes-research-570f-claude,2026-05-18T00:47:56Z,2026-05-18T02:14:49Z,True,2026-05-18T00:48:01.990287,2026-05-18T02:05:02.856773,True,resource_finder|experiment_runner
distinct-persona-ai-12e6-claude,2026-05-18T00:48:17Z,2026-05-18T02:55:20Z,True,2026-05-18T00:48:22.988204,2026-05-18T02:47:25.254807,True,resource_finder|experiment_runner
llm-persona-dislike-c0d6-codex,2026-05-18T02:09:18Z,2026-05-18T02:35:36Z,True,2026-05-18T02:09:23.878017,2026-05-18T02:31:16.589021,True,resource_finder|experiment_runner
llm-persona-dislike-1529-claude,2026-05-18T02:25:47Z,2026-05-18T03:36:24Z,True,2026-05-18T02:25:53.150304,2026-05-18T03:25:18.491720,True,resource_finder|experiment_runner
novel-bio-mechanisms-c075-claude,2026-05-19T16:30:29Z,2026-05-19T18:30:45Z,True,2026-05-19T16:30:36.261878,2026-05-19T18:21:10.860416,True,resource_finder|experiment_runner
llm-death-thoughts-cdac-gemini,2026-05-23T21:47:08Z,2026-05-23T22:08:47Z,True,2026-05-23T21:47:13.815309,2026-05-23T22:06:51.016214,True,resource_finder|experiment_runner
llm-reading-modes-30aa-gemini,2026-05-23T21:47:39Z,2026-05-23T22:12:56Z,True,2026-05-23T21:47:44.787354,2026-05-23T22:09:50.680018,True,resource_finder|experiment_runner
llm-forecasting-cd55-claude,2026-05-23T21:50:17Z,2026-05-24T20:39:55Z,True,2026-05-23T21:50:22.522745,2026-05-24T20:31:13.445103,True,resource_finder|experiment_runner
llm-death-thoughts-b7a5-claude,2026-05-24T00:44:17Z,2026-05-24T01:35:13Z,True,2026-05-24T00:44:22.715242,2026-05-24T01:27:02.284200,True,resource_finder|experiment_runner
llm-reading-modes-c01e-claude,2026-05-24T00:44:27Z,2026-05-24T06:23:06Z,True,2026-05-24T00:44:32.860527,2026-05-24T06:14:36.029043,True,resource_finder|experiment_runner
llm-forecasting-ea39-gemini,2026-05-24T21:00:47Z,2026-05-24T21:24:04Z,True,2026-05-24T21:00:53.345778,2026-05-24T21:22:06.054144,True,resource_finder|experiment_runner
llm-death-thoughts-89b7-codex,2026-05-24T22:09:27Z,2026-05-24T22:55:14Z,True,2026-05-24T22:09:32.780367,2026-05-24T22:50:49.313818,True,resource_finder|experiment_runner
llm-reading-modes-af09-codex,2026-05-25T03:41:56Z,2026-05-25T19:17:53Z,True,2026-05-25T03:42:02.238879,2026-05-25T04:49:23.134450,True,resource_finder|experiment_runner
llm-forecasting-3be2-codex,2026-05-25T09:42:39Z,2026-05-25T10:04:53Z,True,2026-05-25T09:42:44.811863,2026-05-25T10:01:48.335010,True,resource_finder|experiment_runner
hilbert-nullstellensatz-d241-codex,2026-05-30T00:44:01Z,2026-05-30T01:18:22Z,True,2026-05-30T00:44:06.504712,2026-05-30T01:07:36.688723,True,resource_finder|experiment_runner
jacobson-commutativity-3-36c0-codex,2026-05-30T05:56:00Z,2026-05-30T06:42:24Z,True,2026-05-30T05:56:05.438957,2026-05-30T06:29:13.658576,True,resource_finder|experiment_runner
novel-bio-mechanisms-a08e-gemini,2026-05-30T21:10:25Z,2026-05-30T21:30:01Z,True,2026-05-30T21:10:31.253099,2026-05-30T21:27:09.688746,True,resource_finder|experiment_runner
llm-vs-human-loopholes-0ca7-gemini,2026-05-30T21:11:31Z,2026-05-30T21:31:03Z,True,2026-05-30T21:11:36.469706,2026-05-30T21:29:17.352861,True,resource_finder|experiment_runner
novel-geom-addressing-c44b-claude,2026-05-30T21:12:42Z,2026-05-30T22:32:23Z,True,2026-05-30T21:12:47.520222,2026-05-30T22:23:13.570578,True,resource_finder|experiment_runner
novel-bio-mechanisms-002c-claude,2026-05-30T21:43:38Z,2026-05-30T22:49:38Z,True,2026-05-30T21:43:44.025371,2026-05-30T22:39:59.200470,True,resource_finder|experiment_runner
llm-vs-human-loopholes-e858-claude,2026-05-30T21:44:08Z,2026-05-31T00:53:20Z,True,2026-05-30T21:44:13.925850,2026-05-31T00:45:28.965960,True,resource_finder|experiment_runner
novel-geom-addressing-028d-gemini,2026-05-31T02:02:29Z,2026-05-31T02:25:30Z,True,2026-05-31T02:02:35.109071,2026-05-31T02:23:41.098986,True,resource_finder|experiment_runner
novel-bio-mechanisms-594c-codex,2026-05-31T02:12:18Z,2026-05-31T07:35:52Z,True,2026-05-31T02:12:24.646982,2026-05-31T02:58:03.667514,True,resource_finder|experiment_runner
llm-vs-human-loopholes-028c-codex,2026-05-31T07:39:50Z,2026-05-31T23:09:13Z,True,2026-05-31T07:39:55.854591,2026-05-31T08:33:40.489797,True,resource_finder|experiment_runner
novel-geom-addressing-506d-codex,2026-06-01T03:47:03Z,2026-06-01T04:28:58Z,True,2026-06-01T03:47:08.517231,2026-06-01T04:19:11.571800,True,resource_finder|experiment_runner
ai-driven-invention-03d7-gemini,2026-06-07T21:05:48Z,2026-06-07T21:18:49Z,True,2026-06-07T21:05:54.176182,2026-06-07T21:17:08.372093,True,resource_finder|experiment_runner
narrative-space-llm-3519-gemini,2026-06-07T21:07:05Z,2026-06-07T21:22:27Z,True,2026-06-07T21:07:11.025366,2026-06-07T21:20:20.507138,True,resource_finder|experiment_runner
base-vs-instruct-models-d95a-claude,2026-06-07T21:12:08Z,2026-06-07T22:38:10Z,True,2026-06-07T21:12:14.166684,2026-06-07T22:29:26.760501,True,resource_finder|experiment_runner
ai-driven-invention-4088-claude,2026-06-07T21:22:05Z,2026-06-08T14:13:55Z,True,2026-06-07T21:22:10.800806,2026-06-08T14:06:54.079787,True,resource_finder|experiment_runner
ai-driven-invention-9655-codex,2026-06-08T03:38:28Z,2026-06-08T04:23:22Z,True,2026-06-08T03:38:33.903209,2026-06-08T04:14:35.609411,True,resource_finder|experiment_runner
base-vs-instruct-models-d3a1-gemini,2026-06-08T14:01:55Z,2026-06-08T14:26:50Z,True,2026-06-08T14:02:01.993260,2026-06-08T14:24:08.383530,True,resource_finder|experiment_runner
narrative-space-llm-8f63-claude,2026-06-08T14:03:48Z,2026-06-08T14:51:10Z,True,2026-06-08T14:03:54.971298,2026-06-08T14:43:14.522621,True,resource_finder|experiment_runner
narrative-space-llm-65e5-codex,2026-06-08T14:27:39Z,2026-06-08T15:21:38Z,True,2026-06-08T14:28:00.784266,2026-06-08T15:10:40.270939,True,resource_finder|experiment_runner
base-vs-instruct-models-9ebe-codex,2026-06-08T21:57:02Z,2026-06-08T22:41:27Z,True,2026-06-08T21:57:07.526731,2026-06-08T22:31:32.145000,True,resource_finder|experiment_runner
llm-sleep-mechanism-d0a6-claude,2026-06-15T04:00:28Z,2026-06-15T05:49:42Z,True,2026-06-15T04:00:37.788343,2026-06-15T05:41:53.331000,True,resource_finder|experiment_runner
sampling-nn-1a8c-claude,2026-06-15T04:02:20Z,2026-06-15T05:13:31Z,True,2026-06-15T04:02:32.227713,2026-06-15T05:01:44.701952,True,resource_finder|experiment_runner
error-extrapolation-1820-claude,2026-06-15T04:03:21Z,2026-06-15T13:20:19Z,True,2026-06-15T04:03:32.741459,2026-06-15T13:12:39.413943,True,resource_finder|experiment_runner
error-extrapolation-d0c9-gemini,2026-06-15T13:09:38Z,2026-06-15T13:52:18Z,True,2026-06-15T13:09:49.399472,2026-06-15T13:49:55.199809,True,resource_finder|experiment_runner
sampling-nn-0688-gemini,2026-06-15T14:38:52Z,2026-06-15T15:49:17Z,True,2026-06-15T14:39:02.192017,2026-06-15T15:47:23.966647,True,resource_finder|experiment_runner
llm-sleep-mechanism-18a0-codex,2026-06-15T20:07:29Z,2026-06-15T21:05:15Z,True,2026-06-15T20:07:38.575201,2026-06-15T20:54:44.044248,True,resource_finder|experiment_runner
llm-sleep-mechanism-95e3-gemini,2026-06-15T21:53:16Z,2026-06-15T23:28:15Z,True,2026-06-15T21:53:26.471201,2026-06-15T23:25:36.433056,True,resource_finder|experiment_runner
sampling-nn-d01c-codex,2026-06-16T03:39:14Z,2026-06-16T04:19:15Z,True,2026-06-16T03:39:19.769761,2026-06-16T04:09:02.251664,True,resource_finder|experiment_runner
error-extrapolation-6a30-codex,2026-06-16T14:12:16Z,2026-06-16T15:23:12Z,True,2026-06-16T14:12:23.255779,2026-06-16T15:12:52.329585,True,resource_finder|experiment_runner
grounded-novelty-ai-69c6-claude,2026-06-18T18:12:06Z,2026-06-18T19:07:23Z,True,2026-06-18T18:12:12.573496,2026-06-18T19:01:00.240510,True,resource_finder|experiment_runner
neural-symbolic-ai-d145-claude,2026-06-19T16:11:05Z,2026-06-19T16:58:55Z,True,2026-06-19T16:11:11.138233,2026-06-19T16:52:48.401925,True,resource_finder|experiment_runner
drama-types-ai-e4ac-claude,2026-06-21T21:22:19Z,2026-06-22T17:38:39Z,True,2026-06-21T21:22:25.540636,2026-06-22T17:28:09.986148,True,resource_finder|experiment_runner
icl-finetune-gap-0331-claude,2026-06-21T21:39:49Z,2026-06-21T23:18:30Z,True,2026-06-21T21:39:54.944751,2026-06-21T23:11:06.651865,True,resource_finder|experiment_runner
llms-know-answer-73ae-claude,2026-06-22T01:18:48Z,2026-06-22T03:32:50Z,True,2026-06-22T01:18:53.850367,2026-06-22T03:24:51.786328,True,resource_finder|experiment_runner
drama-types-ai-58c0-codex,2026-06-23T03:00:49Z,2026-06-23T03:53:02Z,True,2026-06-23T03:00:55.515989,2026-06-23T03:43:13.201799,True,resource_finder|experiment_runner
icl-finetune-scale-398c-codex,2026-06-23T03:57:10Z,2026-06-23T04:51:09Z,True,2026-06-23T03:57:16.383755,2026-06-23T04:39:41.370894,True,resource_finder|experiment_runner
llms-know-answer-eef8-codex,2026-06-23T05:32:11Z,2026-06-23T06:27:15Z,True,2026-06-23T05:32:17.114817,2026-06-23T06:17:44.004841,True,resource_finder|experiment_runner
quantum-ml-methods-7581-claude,2026-06-24T19:13:44Z,2026-06-24T20:56:06Z,True,2026-06-24T19:13:49.903472,2026-06-24T20:50:19.683663,True,resource_finder|experiment_runner
quantum-ml-methods-d41e-claude,2026-06-25T17:02:00Z,2026-06-25T17:51:17Z,True,2026-06-25T17:02:06.703747,2026-06-25T17:42:11.274034,True,resource_finder|experiment_runner
grounded-novelty-ai-6ac8-claude,2026-06-28T20:59:37Z,2026-06-28T21:59:12Z,True,2026-06-28T20:59:42.831630,2026-06-28T21:52:17.908803,True,resource_finder|experiment_runner
neural-symbolic-ai-41f3-claude,2026-06-28T20:59:52Z,2026-06-28T22:07:50Z,True,2026-06-28T20:59:57.672993,2026-06-28T22:01:10.190790,True,resource_finder|experiment_runner
llm-blindspot-priorities-60de-claude,2026-06-28T21:00:17Z,2026-06-28T21:48:18Z,True,2026-06-28T21:00:22.904736,2026-06-28T21:42:38.863621,True,resource_finder|experiment_runner
grounded-novelty-ai-5114-codex,2026-06-29T04:34:54Z,2026-06-29T05:27:03Z,True,2026-06-29T04:34:59.648514,2026-06-29T05:18:19.020827,True,resource_finder|experiment_runner
logit-lens-implicit-fbb4-codex,2026-06-29T04:35:33Z,2026-06-29T05:21:01Z,True,2026-06-29T04:35:39.083719,2026-06-29T05:08:57.884046,True,resource_finder|experiment_runner
neural-symbolic-ai-2f28-codex,2026-06-29T04:35:53Z,2026-06-29T05:24:10Z,True,2026-06-29T04:35:59.124035,2026-06-29T05:14:11.262454,True,resource_finder|experiment_runner
logit-lens-implicit-9a0d-claude,2026-06-29T16:07:42Z,2026-06-29T17:24:14Z,True,2026-06-29T16:07:49.289916,2026-06-29T17:17:37.618880,True,resource_finder|experiment_runner
llm-multi-person-id-f00b-codex,2026-07-06T06:16:06Z,2026-07-06T07:03:31Z,True,2026-07-06T06:16:11.418701,2026-07-06T06:53:45.490646,True,resource_finder|experiment_runner
sticky-personas-ai-a685-codex,2026-07-06T06:17:01Z,2026-07-06T07:17:08Z,True,2026-07-06T06:17:07.309399,2026-07-06T07:04:13.547429,True,resource_finder|experiment_runner
quantum-ml-methods-c288-codex,2026-07-06T06:19:06Z,2026-07-06T07:03:55Z,True,2026-07-06T06:19:11.924379,2026-07-06T06:55:05.547312,True,resource_finder|experiment_runner
sticky-personas-ai-9dab-claude,2026-07-06T13:27:17Z,2026-07-06T14:08:46Z,True,2026-07-06T13:27:23.705204,2026-07-06T14:01:52.065084,True,resource_finder|experiment_runner
quantum-ml-methods-54ff-claude,2026-07-06T13:27:40Z,2026-07-06T15:25:44Z,True,2026-07-06T13:27:46.543490,2026-07-06T15:18:48.551955,True,resource_finder|experiment_runner
llm-multi-person-id-1096-claude,2026-07-06T23:39:28Z,2026-07-07T01:26:44Z,True,2026-07-06T23:39:34.422853,2026-07-07T01:17:37.987395,True,resource_finder|experiment_runner
llm_unspeakables_20260713_124114_33f1a14e,2026-07-13T12:41:16Z,2026-07-13T14:53:24Z,True,2026-07-13T12:41:22.595875,2026-07-13T14:45:39.581691,True,resource_finder|experiment_runner
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4,2026-07-14T23:42:45Z,2026-07-15T00:45:38Z,True,2026-07-14T23:42:51.238626,2026-07-15T00:37:19.613594,True,resource_finder|experiment_runner
how_do_we_make_sure_skills_sel_20260715_033947_a0801865,2026-07-15T03:39:50Z,2026-07-15T04:42:21Z,True,2026-07-15T03:39:55.481113,2026-07-15T04:35:51.858127,True,resource_finder|experiment_runner
cartographers_of_the_ai_latent_20260720_142733_1b997657,2026-07-20T14:27:35Z,2026-07-20T16:19:06Z,True,2026-07-20T14:27:42.970407,2026-07-20T16:12:21.313391,True,resource_finder|experiment_runner
synthetic_data_with_base_model_20260720_181704_b08e72e8,2026-07-20T18:17:06Z,2026-07-21T05:09:54Z,True,2026-07-20T18:17:12.681358,2026-07-21T05:02:47.345165,True,resource_finder|experiment_runner
what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47,2026-07-25T02:16:38Z,2026-07-25T02:22:51Z,True,2026-07-20T18:12:05.868527,2026-07-21T06:11:36.680159,True,resource_finder|experiment_runner
adversarial_prompt_injection_v_20260728_181355_db6fd146,2026-07-28T18:13:56Z,2026-07-28T18:17:08Z,True,2026-07-28T18:14:05.208229,,False,resource_finder
emergent_adversarial_prompt_in_20260728_195215_54394617,2026-07-28T19:52:16Z,2026-07-28T19:55:38Z,True,2026-07-28T19:52:25.265401,,False,resource_finder
can_self_report_training_help__20260728_230205_15848d12,2026-07-28T23:02:08Z,2026-07-29T00:27:00Z,True,2026-07-28T23:02:14.289443,2026-07-29T00:19:38.044181,True,resource_finder|experiment_runner
scaling_analysis_of_distribute_20260729_000241_d3c51cab,2026-07-29T00:02:43Z,2026-07-29T00:02:56Z,True,2026-07-29T00:02:51.598355,,False,resource_finder
adversarial_prompt_injection_v_20260729_000827_3a2a967e,2026-07-29T00:08:28Z,2026-07-29T00:08:40Z,True,2026-07-29T00:08:36.399103,,False,resource_finder
emergent_collective_intelligen_20260729_001254_501032ff,2026-07-29T00:12:55Z,2026-07-29T00:13:07Z,True,2026-07-29T00:13:03.351560,,False,resource_finder
semantic_coherence_impact_on_a_20260729_154614_23123c8f,2026-07-29T15:46:15Z,2026-07-29T15:46:41Z,True,2026-07-29T15:46:24.835000,,False,resource_finder
systematic_bias_in_llm_chain_o_20260729_160340_206cc029,2026-07-29T16:03:42Z,2026-07-29T16:04:01Z,True,2026-07-29T16:03:54.821653,,False,resource_finder
systematic_bias_in_llm_uncerta_20260729_161235_2f048b69,2026-07-29T16:12:36Z,2026-07-29T16:12:55Z,True,2026-07-29T16:12:46.364574,,False,resource_finder
multi_agent_adversarial_prompt_20260729_161608_d239e51e,2026-07-29T16:16:09Z,2026-07-29T16:16:26Z,True,2026-07-29T16:16:19.367496,,False,resource_finder
confidence_calibration_bias_in_20260729_173126_3e462a5c,2026-07-29T17:31:27Z,2026-07-29T17:31:32Z,False,,,,
uncertainty_quantification_in__20260729_174425_a1dd0b7b,2026-07-29T17:44:26Z,2026-07-29T17:44:31Z,False,,,,
emergent_collective_intelligen_20260729_220327_7c5d10a3,2026-07-29T22:03:29Z,2026-07-29T22:03:34Z,False,,,,
decomposing_epistemic_and_alea_20260729_220440_015e4747,2026-07-29T22:04:41Z,2026-07-29T22:04:46Z,False,,,,
causal_analysis_of_chain_of_th_20260729_225459_a67beda8,2026-07-29T22:55:00Z,2026-07-29T22:55:05Z,False,,,,
mediation_analysis_of_chain_of_20260729_225721_8b610257,2026-07-29T22:57:22Z,2026-07-29T22:57:27Z,False,,,,
architectural_vulnerability_pa_20260729_233928_30466f46,2026-07-29T23:39:29Z,2026-07-29T23:39:33Z,False,,,,
uncertainty_quantification_in__20260729_234457_09cb52d9,2026-07-29T23:44:58Z,2026-07-29T23:45:03Z,False,,,,
uncertainty_quantification_in__20260729_234744_42b8fd3c,2026-07-29T23:47:45Z,2026-07-29T23:47:49Z,False,,,,
optimal_context_window_scaling_20260729_235329_d2f87e8b,2026-07-29T23:53:30Z,2026-07-29T23:53:35Z,False,,,,
adversarial_robustness_of_caus_20260730_075226_8bc8290e,2026-07-30T07:52:27Z,2026-07-30T07:52:32Z,False,,,,
probabilistic_calibration_metr_20260730_075410_ac649b07,2026-07-30T07:54:11Z,2026-07-30T07:54:16Z,False,,,,
systematic_stress_testing_of___20260730_161741_765e263a,2026-07-30T16:17:43Z,2026-07-30T16:18:00Z,True,2026-07-30T16:17:51.821078,,False,resource_finder
can-self-report-training-help-lie-de4e-codex,2026-07-31T05:49:13Z,2026-07-31T06:44:35Z,True,2026-07-31T05:49:19.084864Z,2026-07-31T06:39:47.675494Z,True,resource_finder|experiment_runner
tension-between-independence-0807-codex,2026-07-31T05:58:57Z,2026-07-31T06:31:30Z,True,2026-07-31T05:59:14.971401Z,2026-07-31T06:25:42.738051Z,True,resource_finder|experiment_runner
already-present-beliefs-ea16-codex,2026-07-31T13:51:06Z,2026-07-31T14:30:30Z,True,2026-07-31T13:51:12.444918Z,2026-07-31T14:24:45.778976Z,True,resource_finder|experiment_runner
reverse-stress-testing-for-detecting-f225,2026-08-03T16:28:00Z,2026-08-03T16:28:11Z,True,2026-08-03T16:28:10.953784Z,,False,resource_finder
null-results-as-alignment-signals-858f,2026-08-03T17:21:37Z,2026-08-03T17:50:59Z,True,2026-08-03T17:21:47.477609Z,,False,resource_finder|experiment_runner
null-alignment-matrix-diagnosing-when-56ad,2026-08-04T00:09:22Z,2026-08-04T01:03:37Z,True,2026-08-04T00:09:32.654803Z,,False,resource_finder|experiment_runner
systematic-stress-testing-daac,2026-08-04T17:56:11Z,2026-08-04T17:56:16Z,False,,,,
blind-adversarial-evaluation-3b83,2026-08-04T17:58:53Z,2026-08-04T17:58:59Z,False,,,,
systematically-mapping-the-null-result-3d8a,2026-08-04T21:04:57Z,2026-08-04T21:05:02Z,False,,,,
diagnosing-null-results-in-misalignment-e05e,2026-08-04T21:10:01Z,2026-08-04T21:10:08Z,False,,,,
dialing-up-misalignment-systematic-c2b3,2026-08-04T21:16:27Z,2026-08-04T21:17:26Z,True,2026-08-04T21:17:25.145702Z,,False,resource_finder
systematic-stress-testing-3eba,2026-08-04T21:46:10Z,2026-08-04T21:46:15Z,False,,,,
reverse-alignment-characterizing-46f6,2026-08-05T01:47:34Z,2026-08-05T03:26:14Z,True,2026-08-05T01:48:35.194260Z,,False,resource_finder|experiment_runner
reverse-nulls-diagnosing-the-hidden-732a,2026-08-05T15:31:49Z,2026-08-05T16:49:02Z,True,2026-08-05T15:32:54.406600Z,,False,resource_finder|experiment_runner
win-on-post-train-bencn-75ee,2026-08-05T16:02:04Z,2026-08-05T16:02:09Z,False,,,,
systematic-hypothesis-testing-of-null-f70b,2026-08-05T17:41:45Z,2026-08-05T20:02:24Z,True,2026-08-05T17:42:55.221614Z,2026-08-05T19:46:09.000230Z,True,resource_finder|experiment_runner
adaptive-experimental-design-ead2,2026-08-05T22:34:13Z,2026-08-06T00:42:33Z,True,2026-08-05T22:35:15.130680Z,2026-08-05T23:48:30.221777Z,True,resource_finder|experiment_runner
systematically-probing-alignment-null-843e,2026-08-06T16:13:41Z,2026-08-06T19:30:31Z,True,2026-08-06T16:14:42.235079Z,2026-08-06T19:18:15.767208Z,True,resource_finder|experiment_runner
quantifying-the-null-intervention-c064,2026-08-07T16:18:32Z,2026-08-07T17:28:29Z,True,2026-08-07T16:19:34.058938Z,,False,resource_finder|experiment_runner
diagnosing-experimental-insensitivity-c74f,2026-08-07T19:15:40Z,2026-08-07T22:51:05Z,True,2026-08-07T19:16:40.249477Z,2026-08-07T22:35:51.813476Z,True,resource_finder|experiment_runner
scaling-law-deviations-under-targeted-ee5c,2026-08-07T19:26:20Z,2026-08-07T19:26:48Z,False,,,,
when-should-an-ai-ask-for-clarification-f275-claude,2026-08-19T20:13:07Z,2026-08-20T04:04:18Z,True,2026-08-19T20:13:14.586590Z,2026-08-20T03:54:17.886338Z,True,resource_finder|experiment_runner
when-should-an-ai-ask-for-clarification-59b5-codex,2026-08-19T20:28:27Z,2026-08-19T21:16:35Z,True,2026-08-19T20:28:34.012542Z,2026-08-19T21:10:38.163316Z,True,resource_finder|experiment_runner
fixed-points-of-ai-revision-a756,2026-08-19T21:28:56Z,2026-08-20T01:21:57Z,True,2026-08-19T21:29:28.968908Z,2026-08-20T01:16:43.470813Z,True,resource_finder|experiment_runner
can-powerful-models-help-with-difficult-3a0f-codex,2026-08-20T02:06:15Z,2026-08-20T02:50:12Z,True,2026-08-20T02:06:22.111264Z,2026-08-20T02:45:51.016556Z,True,resource_finder|experiment_runner
preference-understanding-9cf3-codex,2026-08-20T02:15:07Z,2026-08-20T03:08:59Z,True,2026-08-20T02:15:14.508431Z,2026-08-20T03:03:24.581392Z,True,resource_finder|experiment_runner
can-powerful-models-help-with-difficult-dab1-claude,2026-08-20T02:16:56Z,2026-08-20T02:17:01Z,False,,,,
preference-understanding-8cc6-claude,2026-08-20T02:35:54Z,2026-08-20T04:04:44Z,True,2026-08-20T02:36:17.736802Z,,False,resource_finder|experiment_runner
cot-interpretability-brain-age,2026-08-27T04:42:25Z,2026-08-27T04:42:26Z,False,,,,
